cid,corpname,corpurl,address,category,PR,web,gyoshu,jigyou,torikumi
435,横浜市資源リサイクル事業協同組合,company_info.html?id=22,横浜市神奈川区山内町13,その他,循環型社会に向けた社会の変革をふまえ、社会インフラとして認知も広まっているリサイクル業界が、目指すべきあり方をSDGsの目標にコミットしつつ、将来ビジョンとして掲げています。,http://www.recycledesign.or.jp,その他,横浜市内のリサイクル事業者が99社集まって構成されている事業協同組合。組合員の相互扶助の精神に基づき、組合員のために必要な共同事業を行い、組合員の自主的な経済活動を促進し、かつ、地域・社会との共有価値を生み出していくことを目的としています。,取組1:将来を担う子どもたちの環境意識の醸成を目的として、毎年定めたテーマに基づき、夏休みの宿題として横浜市内を中心に全国の小学生を対象に「環境絵日記」を実施 取組2:組合オリジナルのリユースびんを製作し、リユースびんの利用促進へと繋げる 取組3:波及効果の高い自治会・町内会をターゲットとし、3Rに係る情報を掲載するフリーペーパーを年4回発行
436,横浜消火器株式会社,company_info.html?id=421,横浜市磯子区馬場町1番48号,その他,,http://www.hinoyojin.com,その他,消防設備業,
437,横浜信用金庫,company_info.html?id=23,横浜市中区尾上町2-16-1,その他,地域金融機関として、地域の個人・事業を営む中小企業のお客さまに、より良い金融サービスを提供してまいります。私たちは、日々の業務を通じ地域社会の発展に貢献してまいります。,https://www.yokoshin.co.jp,その他,信用金庫業(預金・貸出・為替・その他付帯業務),当金庫では、行動綱領に「信用金庫の社会的使命と公共性の自覚と責任」を掲げています。社会とともに歩み「良き企業市民」として、積極的に社会に参画し、その発展に貢献してまいります。
438,株式会社横浜セイビ,company_info.html?id=215,横浜市戸塚区汲沢町1161-1 石井ビル1F,サービス,,http://www.yokohama-seibi.co.jp/index.html,サービス,進化し続ける情報技術。国境を越えて拡がるネットワーク。 私たちの都市環境はとどまることなく発展し続けています。 時代と共に、複雑かつ多様化する都市環境は、効率的な生産活動の場、 くつろぎと安らぎを享受する場として より満ち足りた潤いのある生活環境を提供すること、 私たちはそんな人間とビルとの豊かな関係を創造することこそ使命と考えています。,
439,横浜セレモ株式会社,company_info.html?id=360,横浜市磯子区中原2丁目8番6号,サービス,・心に残るオーダーメイドの葬儀をご提案いたします。 ・葬儀に関する知識と経験の豊富な葬祭ディレクターが、  安心して葬儀を行っていただけるようサポートいたし  ます。 ・弊社ホールは1日1組限定となります。,http://www.yokohama-ceremo.com,サービス,弊社は葬儀に関わる全ての業務を行っております。葬儀の形も様々ですが、社葬/一般葬/家族葬/無宗教(音楽葬・お別れ会など)/火葬式全てに対応しており、お客様の想い描く葬儀を形にさせていただきます。 その他に、仏壇・仏具/墓地・墓石の販売や、法要の時などの返礼品も取り扱っております。 また、もしもの時に葬儀費用が不安な方のお役に立てるよう、葬儀保険の代理店としても活動させていただいております。 ,"・地域活性化に貢献する様々なイベントを開催 主なイベント:チャリティー友引朝市/エレクトーンコンサート/夏祭りなど  ・被災地復興支援プロジェクト 主な支援先:宮城県女川町役場/宮城県雄勝町「そだての住人」/熊本城災害復旧支援など 令和2年6月現在の支援金:25,980,301円 ※支援金は、地域協力店に募金箱の設置/チャリティーイベントの収益/弊社会員制度の入会金/従業員給料の一部などで集められています。"
440,横浜総合技建株式会社,company_info.html?id=326,横浜市南区前里町3-81-2,その他,,http://yokohamasougougiken.jp,その他,,
441,横浜建物管理協同組合,company_info.html?id=216,横浜市中区蓬莱町2-4-1 横浜大通り公園ビル5F,サービス,より快適性や安全性の追求、さらに現代的課題である建築物の長寿命化の要請など、現在のビルメンテナンスは、豊富な経験・知識と高度な技術を必要としています。当組合は、各分野を得意とする専門技術企業集団により、清掃業務、空調・給排水設備等、消防設備等の運転保守管理、建物・工場の常駐警備や交通誘導などの警備業務などを経験豊富なスタッフがきめ細かく対応し、最高のサービスをご提供するよう努めております。,http://www.hamakankyo.or.jp,サービス,当組合は、1983年に設立した中小企業等協同組合法に基づくビルメンテナンス業の事業協同組合です。国際都市横浜に働き生活する人々の快適・安全安心を目標に、最適な都市空間を実現するサービスの提供を目指し、事業活動を展開。横浜市の庁舎や横浜美術館、横浜市男女共同参画センター、横浜情報文化センター、横浜動物園ズーラシアなどの公共施設や民間ビルの清掃、設備管理、警備などのお仕事をさせていただいております。,『中小企業のためのーかながわSDGsガイドブック』に当組合の≪ワンセルフプロジェクト≫活動を掲載いただきました。SDGsの精神『誰も取り残さない』を念頭に社会課題である障害者雇用を前向きにとらえ、一日中拘束されずに、短時間の作業を組み合わせてできる清掃作業が障害者に適していることに着目し、障害者が清掃作業の即戦力になるよう出前トレーニングを各地の中学校などで行うなどの活動をしております。
442,横浜庭苑株式会社,company_info.html?id=306,横浜市青葉区荏田北一丁目3番地12,造園,,https://www.yokohamateien.co.jp,造園,『新しい公園の工事』や『既存の公園の改良工事』 『街路樹の剪定』や『公園内の樹木の剪定』が代表的です。 また、公共施設又は居住中のマンションの改善点などを緑の目線からサポートをします。 現地を確認し植栽計画を提案、利用しやすい施設、資産価値を上げる!などなどお客様との話し合いを重ねながら数年間で形にしていきます。 ,
443,横浜日電工業株式会社,company_info.html?id=361,横浜市神奈川区神奈川二丁目13番地4,建設,,http://www.yokohama-nichiden.jp,建設,蓄電池設備の販売・保守・工事,
444,横浜バンダイ株式会社 ,company_info.html?id=24,横浜市旭区上白根町762,建設,ご相談、現地調査、設計、製作、工事 を一社で一貫して行います。自社工場があるのでお客様の要望でアレンジやオリジナル品の作成することができます。 一社でやっているからこそ急なトラブルにもすばやく対処致します。,http://www.y-bandai.co.jp,建設,ビル用サッシ販売、設計、製作、施工 住宅用サッシ販売、施工 ガラス工事 リフォーム 外装工事 防音工事 その他修理修繕工事,横浜市内小中学校サッシ 建具改修、修理、修繕工事 横浜市内幼稚園建具改修、修理修繕工事 横浜市内マンションエントランス改修など大規模修繕工事 横浜市内工場建具改修工事 マンション 戸建てリフォーム
